Time,Temperature,Temperature_0,Temperature_1,Temperature_2,heat C,heat B,heat A
1/15/2021 13:24:37.425,32.248801,32.378037,32.064402,31.577915,32.734167,32.857963,33.024408
1/15/2021 13:24:37.925,32.281891,32.369843,32.085767,31.626752,32.774124,32.880567,33.059198
1/15/2021 13:24:38.425,32.280385,32.412664,32.105611,31.637451,32.783777,32.888812,33.058065
1/15/2021 13:24:38.925,32.282423,32.417516,32.134864,31.663666,32.78279,32.903767,33.089895
1/15/2021 13:24:39.425,32.32376,32.438911,32.139375,31.701506,32.802118,32.928251,33.11578
1/15/2021 13:24:39.925,32.347602,32.466031,32.161813,31.736158,32.827835,32.930053,33.113363
1/15/2021 13:24:40.425,32.400536,32.445318,32.187309,31.721062,32.863325,32.952411,33.1465
1/15/2021 13:24:40.925,32.409106,32.504308,32.190016,31.750995,32.862763,32.993577,33.146876
1/15/2021 13:24:41.425,32.428306,32.513889,32.194205,31.765044,32.894252,33.00584,33.179293
1/15/2021 13:24:41.925,32.444599,32.52549,32.218479,31.785102,32.913652,33.019143,33.172906
1/15/2021 13:24:42.425,32.46461,32.54925,32.263829,31.816625,32.932582,33.043228,33.215738
1/15/2021 13:24:42.925,32.461143,32.580489,32.254497,31.777953,32.928958,33.048981,33.24352
1/15/2021 13:24:43.425,32.480144,32.5955,32.282884,31.822077,32.966389,33.064842,33.26266
1/15/2021 13:24:43.925,32.48439,32.580517,32.284316,31.843927,32.976561,33.097048,33.24705
1/15/2021 13:24:44.425,32.501032,32.619666,32.293924,31.84861,32.987174,33.099689,33.26844
1/15/2021 13:24:44.925,32.523992,32.63934,32.344802,31.881441,33.023816,33.125077,33.294762
1/15/2021 13:24:45.425,32.552397,32.647575,32.364768,31.913148,33.014097,33.136455,33.322541
1/15/2021 13:24:45.925,32.54577,32.661582,32.391446,31.930452,33.029671,33.166558,33.33108
1/15/2021 13:24:46.425,32.591748,32.715993,32.395213,31.933986,33.056096,33.178917,33.349999
1/15/2021 13:24:46.925,32.626606,32.734666,32.407795,31.947512,33.102214,33.19503,33.361422
1/15/2021 13:24:47.425,32.643133,32.762444,32.457865,31.954429,33.111936,33.214595,33.393638
1/15/2021 13:24:47.925,32.615663,32.77343,32.470731,31.980676,33.114133,33.237416,33.398647
1/15/2021 13:24:48.425,32.637521,32.755426,32.458819,32.01991,33.140512,33.241762,33.440952
1/15/2021 13:24:48.925,32.642989,32.759956,32.479299,31.996521,33.156748,33.265027,33.428597
1/15/2021 13:24:49.425,32.670635,32.77775,32.464498,32.002363,33.193506,33.273191,33.460191
1/15/2021 13:24:49.925,32.691939,32.821322,32.486041,32.002797,33.195806,33.301738,33.468113
1/15/2021 13:24:50.425,32.703999,32.824237,32.50209,32.060618,33.207896,33.322263,33.492853
1/15/2021 13:24:50.925,32.73368,32.849927,32.531777,32.045035,33.209648,33.356823,33.520379
1/15/2021 13:24:51.425,32.745924,32.839428,32.559266,32.061275,33.253538,33.352434,33.538015
1/15/2021 13:24:51.925,32.752048,32.831485,32.559529,32.075381,33.261731,33.38031,33.544799
1/15/2021 13:24:52.425,32.805311,32.887318,32.578798,32.108266,33.270715,33.37992,33.544409
1/15/2021 13:24:52.925,32.82634,32.917487,32.60546,32.122271,33.299721,33.40283,33.56263
1/15/2021 13:24:53.425,32.811692,32.927924,32.572048,32.140928,33.309251,33.418452,33.58481
1/15/2021 13:24:53.925,32.830921,32.937539,32.614732,32.116298,33.311248,33.433102,33.61492
1/15/2021 13:24:54.425,32.831072,32.929719,32.624263,32.155159,33.35861,33.442499,33.611665
1/15/2021 13:24:54.925,32.860756,32.940176,32.633786,32.183219,33.342826,33.462333,33.631495
1/15/2021 13:24:55.425,32.845977,32.946028,32.658165,32.193768,33.368876,33.472916,33.648168
1/15/2021 13:24:55.925,32.857948,32.999252,32.689601,32.224748,33.374207,33.495586,33.661931
1/15/2021 13:24:56.425,32.900311,32.978554,32.702191,32.221627,33.407433,33.498349,33.689526
1/15/2021 13:24:56.925,32.905868,33.006612,32.716894,32.254634,33.413082,33.514774,33.703606
1/15/2021 13:24:57.425,32.937635,33.039546,32.740929,32.263432,33.408175,33.528613,33.717442
1/15/2021 13:24:57.925,32.939765,33.0398,32.746108,32.302157,33.457363,33.557646,33.724919
1/15/2021 13:24:58.425,32.94627,33.081462,32.772543,32.30069,33.460419,33.594908,33.741092
1/15/2021 13:24:58.925,32.975978,33.071789,32.765446,32.358565,33.485608,33.592448,33.753625
1/15/2021 13:24:59.425,32.989726,33.117174,32.781775,32.331741,33.489601,33.607686,33.779168
1/15/2021 13:24:59.925,33.019315,33.101055,32.801992,32.335078,33.50344,33.625272,33.785507
1/15/2021 13:25:00.425,33.044458,33.140491,32.830891,32.35578,33.528105,33.627912,33.807823
1/15/2021 13:25:00.925,33.023844,33.155973,32.842394,32.37151,33.551442,33.671394,33.817568
1/15/2021 13:25:01.425,33.062486,33.184999,32.852675,32.420731,33.561599,33.65625,33.801489
1/15/2021 13:25:01.925,33.06693,33.194832,32.872124,32.413449,33.575837,33.669549,33.833057
1/15/2021 13:25:02.425,33.098771,33.229245,32.877245,32.446483,33.578424,33.692283,33.869841
1/15/2021 13:25:02.925,33.148069,33.23307,32.884353,32.44562,33.609404,33.711546,33.887227
1/15/2021 13:25:03.425,33.129801,33.241755,32.894917,32.487616,33.616876,33.728857,33.900787
1/15/2021 13:25:03.925,33.170793,33.265634,32.924901,32.507996,33.649431,33.764219,33.915533
1/15/2021 13:25:04.425,33.171574,33.26946,32.946311,32.507839,33.651456,33.797633,33.942385
1/15/2021 13:25:04.925,33.208904,33.270463,32.963255,32.526666,33.674586,33.78656,33.953329
1/15/2021 13:25:05.425,33.220511,33.310891,32.98893,32.53828,33.708837,33.796447,33.959467
1/15/2021 13:25:05.925,33.238078,33.321191,32.992201,32.572508,33.69873,33.803675,33.989177
1/15/2021 13:25:06.425,33.258225,33.339226,33.021729,32.595482,33.711902,33.851044,34.002814
1/15/2021 13:25:06.925,33.257002,33.358389,33.000581,32.607391,33.748988,33.851117,34.021623
1/15/2021 13:25:07.425,33.250283,33.353311,33.034883,32.619428,33.753922,33.887436,34.049506
1/15/2021 13:25:07.925,33.279197,33.370739,33.055364,32.647186,33.771681,33.87006,34.051335
1/15/2021 13:25:08.425,33.289276,33.374958,33.095682,32.626552,33.81261,33.894121,34.073987
1/15/2021 13:25:08.925,33.321557,33.424339,33.084606,32.670578,33.804748,33.934509,34.081584
1/15/2021 13:25:09.425,33.325482,33.430371,33.123925,32.681774,33.836184,33.957042,34.104582
1/15/2021 13:25:09.925,33.345338,33.430308,33.152458,32.707739,33.857665,33.939174,34.115754
1/15/2021 13:25:10.425,33.377028,33.461525,33.175013,32.722332,33.856435,33.972606,34.136068
1/15/2021 13:25:10.925,33.366479,33.506037,33.192353,32.76594,33.861218,33.949752,34.146469
1/15/2021 13:25:11.425,33.400797,33.517857,33.219411,32.767687,33.893121,34.002262,34.16525
1/15/2021 13:25:11.925,33.451175,33.527226,33.224097,32.808247,33.915362,34.029653,34.188891
1/15/2021 13:25:12.425,33.434603,33.521668,33.217599,32.802451,33.9573,34.026623,34.177432
1/15/2021 13:25:12.925,33.464842,33.560337,33.217612,32.778313,33.966005,34.056404,34.208145
1/15/2021 13:25:13.425,33.454883,33.580132,33.255929,32.790152,33.960433,34.059731,34.22833
1/15/2021 13:25:13.925,33.499551,33.551933,33.27178,32.806713,33.986961,34.089067,34.264686
1/15/2021 13:25:14.425,33.510143,33.603756,33.313544,32.817313,34.005872,34.110319,34.254091
1/15/2021 13:25:14.925,33.53894,33.61287,33.301569,32.80885,34.00252,34.114929,34.284456
1/15/2021 13:25:15.425,33.549237,33.636987,33.342333,32.858073,34.015318,34.134282,34.30006
1/15/2021 13:25:15.925,33.563457,33.671117,33.329139,32.873006,34.049905,34.169333,34.316844
1/15/2021 13:25:16.425,33.60472,33.694101,33.355179,32.915468,34.049315,34.162655,34.351372
1/15/2021 13:25:16.925,33.598963,33.702868,33.373088,32.93573,34.089618,34.201549,34.335945
1/15/2021 13:25:17.425,33.617027,33.703127,33.379908,32.933644,34.100049,34.201676,34.355269
1/15/2021 13:25:17.925,33.641113,33.722758,33.439617,32.964544,34.092999,34.217574,34.370228
1/15/2021 13:25:18.425,33.652421,33.706424,33.431244,32.952651,34.128574,34.252676,34.398302
1/15/2021 13:25:18.925,33.660079,33.728838,33.444996,32.992898,34.151103,34.242423,34.413802
1/15/2021 13:25:19.425,33.666304,33.744432,33.46411,32.978264,34.17326,34.244442,34.405989
1/15/2021 13:25:19.925,33.680931,33.773813,33.495375,33.023609,34.161484,34.273407,34.457423
1/15/2021 13:25:20.425,33.725284,33.783494,33.492641,33.053222,34.192471,34.295026,34.479038
1/15/2021 13:25:20.925,33.720224,33.791083,33.504919,33.045815,34.202056,34.300396,34.482535
1/15/2021 13:25:21.425,33.734964,33.828539,33.47772,33.047671,34.212583,34.334335,34.508509
1/15/2021 13:25:21.925,33.762188,33.824609,33.508934,33.071397,34.23531,34.323814,34.486753
1/15/2021 13:25:22.425,33.77125,33.836949,33.56275,33.079762,34.244949,34.34469,34.521203
1/15/2021 13:25:22.925,33.756321,33.862775,33.554144,33.106312,34.272188,34.384099,34.551243
1/15/2021 13:25:23.425,33.762711,33.873145,33.567798,33.103564,34.291435,34.373379,34.53912
1/15/2021 13:25:23.925,33.792411,33.895346,33.571029,33.134924,34.277734,34.385431,34.561937
1/15/2021 13:25:24.425,33.817279,33.916463,33.591685,33.171057,34.315297,34.426736,34.562976
1/15/2021 13:25:24.925,33.821966,33.952764,33.597544,33.186528,34.320204,34.439602,34.594566
1/15/2021 13:25:25.425,33.821634,33.959458,33.591121,33.168383,34.347758,34.445147,34.610409
1/15/2021 13:25:25.925,33.865132,33.968288,33.647279,33.191283,34.359512,34.480311,34.644162
1/15/2021 13:25:26.425,33.856787,33.951046,33.645024,33.198167,34.349952,34.474029,34.639754
1/15/2021 13:25:26.925,33.880778,33.97152,33.642546,33.227798,34.387587,34.499955,34.663803
1/15/2021 13:25:27.425,33.886978,34.009333,33.673112,33.265406,34.399292,34.514936,34.667548
1/15/2021 13:25:27.925,33.916615,34.015548,33.691042,33.285452,34.407598,34.528859,34.688023
1/15/2021 13:25:28.425,33.927306,34.055273,33.713682,33.308804,34.437661,34.536915,34.719482
1/15/2021 13:25:28.925,33.936501,34.048075,33.734358,33.308631,34.447006,34.554686,34.718526
1/15/2021 13:25:29.425,33.962128,34.05028,33.739141,33.303339,34.454819,34.562966,34.729614
1/15/2021 13:25:29.925,33.978316,34.072789,33.770793,33.310397,34.47973,34.60426,34.737201
1/15/2021 13:25:30.425,33.990521,34.082416,33.774099,33.324016,34.510337,34.624097,34.766864
1/15/2021 13:25:30.925,34.014582,34.108346,33.799102,33.369183,34.509503,34.627944,34.775392
1/15/2021 13:25:31.425,34.049112,34.123904,33.794989,33.370458,34.518003,34.638316,34.806356
1/15/2021 13:25:31.925,34.051649,34.135105,33.825636,33.362686,34.54324,34.644825,34.816141
1/15/2021 13:25:32.425,34.060289,34.149597,33.834512,33.411637,34.563395,34.674809,34.838163
1/15/2021 13:25:32.925,34.081514,34.178311,33.839111,33.434515,34.552135,34.667295,34.840478
1/15/2021 13:25:33.425,34.092474,34.188333,33.881928,33.438686,34.577469,34.691689,34.857849
1/15/2021 13:25:33.925,34.12904,34.196328,33.906556,33.452311,34.593381,34.730535,34.875161
1/15/2021 13:25:34.425,34.132287,34.195595,33.893643,33.476415,34.620537,34.727732,34.876102
1/15/2021 13:25:34.925,34.127852,34.224876,33.907945,33.50853,34.641973,34.7384,34.892852
1/15/2021 13:25:35.425,34.135867,34.237103,33.906592,33.517017,34.655426,34.745767,34.908642
1/15/2021 13:25:35.925,34.170692,34.265133,33.912383,33.516952,34.679845,34.76878,34.947095
1/15/2021 13:25:36.425,34.169106,34.279467,33.942415,33.538795,34.672926,34.786669,34.927074
1/15/2021 13:25:36.925,34.19807,34.29157,33.961549,33.515997,34.68931,34.796966,34.946262
1/15/2021 13:25:37.425,34.189665,34.309855,33.962744,33.525627,34.686623,34.818617,34.958551
1/15/2021 13:25:37.925,34.209236,34.321229,33.988174,33.557863,34.719272,34.820841,34.993064
1/15/2021 13:25:38.425,34.223462,34.312744,33.985073,33.551011,34.729545,34.836729,35.001931
1/15/2021 13:25:38.925,34.248416,34.303045,33.982631,33.581135,34.73563,34.862471,35.013629
1/15/2021 13:25:39.425,34.283402,34.344348,34.003106,33.581469,34.749356,34.86543,35.039518
1/15/2021 13:25:39.925,34.301247,34.368512,34.03571,33.598857,34.776011,34.870086,35.036218
1/15/2021 13:25:40.425,34.296271,34.376646,34.023941,33.604187,34.755367,34.888289,35.044592
1/15/2021 13:25:40.925,34.294571,34.404442,34.063926,33.639502,34.800525,34.907701,35.069149
1/15/2021 13:25:41.425,34.294032,34.412798,34.081886,33.681834,34.815502,34.917529,35.08693
1/15/2021 13:25:41.925,34.30776,34.429333,34.093276,33.677531,34.833785,34.926918,35.092574
1/15/2021 13:25:42.425,34.348253,34.448517,34.083664,33.686892,34.839352,34.926402,35.099076
1/15/2021 13:25:42.925,34.365356,34.456254,34.11529,33.674253,34.858541,34.976007,35.105159
1/15/2021 13:25:43.425,34.391654,34.456097,34.146512,33.724229,34.878593,34.973594,35.138307
1/15/2021 13:25:43.925,34.409251,34.46152,34.155683,33.715834,34.878671,34.993795,35.156165
1/15/2021 13:25:44.425,34.432499,34.47189,34.172145,33.722699,34.883994,34.993035,35.153065
1/15/2021 13:25:44.925,34.391137,34.489755,34.163791,33.726991,34.909983,35.006854,35.169222
1/15/2021 13:25:45.425,34.463899,34.52248,34.181308,33.749903,34.925792,35.022662,35.197192
1/15/2021 13:25:45.925,34.468186,34.50453,34.188406,33.756067,34.954763,35.04274,35.214459
1/15/2021 13:25:46.425,34.462297,34.548498,34.205463,33.76704,34.958137,35.049388,35.208943
1/15/2021 13:25:46.925,34.469806,34.554835,34.204778,33.798681,34.960677,35.063158,35.245167
1/15/2021 13:25:47.425,34.485714,34.555527,34.234271,33.814599,34.989569,35.085029,35.241771
1/15/2021 13:25:47.925,34.519233,34.58834,34.261476,33.808788,34.989817,35.106801,35.259797
1/15/2021 13:25:48.425,34.531003,34.59332,34.286126,33.847971,35.009028,35.110569,35.278068
1/15/2021 13:25:48.925,34.555178,34.635513,34.286659,33.854594,35.014351,35.127121,35.289003
1/15/2021 13:25:49.425,34.555473,34.628319,34.298661,33.838962,35.008516,35.156379,35.311708
1/15/2021 13:25:49.925,34.553629,34.632326,34.32538,33.849531,35.056076,35.171181,35.310601
1/15/2021 13:25:50.425,34.554282,34.633681,34.363961,33.86213,35.058142,35.169505,35.315007
1/15/2021 13:25:50.925,34.566012,34.672558,34.381781,33.905488,35.071347,35.183175,35.3385
1/15/2021 13:25:51.425,34.57889,34.678413,34.395129,33.887925,35.085828,35.199995,35.355316
1/15/2021 13:25:51.925,34.579613,34.692475,34.407323,33.926357,35.090483,35.202777,35.357163
1/15/2021 13:25:52.425,34.620271,34.705745,34.414979,33.957906,35.10452,35.218685,35.367923
1/15/2021 13:25:52.925,34.641817,34.709736,34.439338,33.957685,35.126322,35.250777,35.407027
1/15/2021 13:25:53.425,34.640022,34.748426,34.442927,34.012096,35.140086,35.267814,35.425465
1/15/2021 13:25:53.925,34.645232,34.759954,34.44135,34.020354,35.165625,35.283526,35.419189
1/15/2021 13:25:54.425,34.641043,34.758809,34.462911,34.008201,35.180305,35.260309,35.443221
1/15/2021 13:25:54.925,34.683016,34.796327,34.476332,34.021861,35.146076,35.290178,35.446422
1/15/2021 13:25:55.425,34.682694,34.816364,34.480692,34.033483,35.187006,35.322214,35.457405
1/15/2021 13:25:55.925,34.69797,34.845209,34.528743,34.091858,35.215376,35.336078,35.504945
1/15/2021 13:25:56.425,34.711934,34.834366,34.564946,34.13955,35.244554,35.326424,35.497164
1/15/2021 13:25:56.925,34.69624,34.851903,34.566806,34.133449,35.231239,35.339309,35.516594
1/15/2021 13:25:57.425,34.746005,34.8455,34.576317,34.150926,35.251649,35.372347,35.527177
1/15/2021 13:25:57.925,34.773658,34.865894,34.57097,34.126141,35.268989,35.370973,35.550124
1/15/2021 13:25:58.425,34.781,34.8847,34.576207,34.10328,35.30334,35.385675,35.560614
1/15/2021 13:25:58.925,34.790941,34.900255,34.569765,34.130321,35.28913,35.41497,35.552487
1/15/2021 13:25:59.425,34.802744,34.915098,34.576421,34.172104,35.312107,35.422975,35.590893
1/15/2021 13:25:59.925,34.820505,34.941981,34.57429,34.17887,35.318662,35.447772,35.598381
1/15/2021 13:26:00.425,34.842138,34.97835,34.568776,34.194663,35.348451,35.442476,35.606181
1/15/2021 13:26:00.925,34.859048,34.988705,34.597628,34.248578,35.373566,35.447943,35.623807
1/15/2021 13:26:01.425,34.883706,35.004,34.624867,34.276996,35.36362,35.476822,35.645199
1/15/2021 13:26:01.925,34.908337,34.999148,34.684611,34.300003,35.370813,35.471852,35.661275
1/15/2021 13:26:02.425,34.911801,35.031621,34.672394,34.349356,35.420617,35.480023,35.672718
1/15/2021 13:26:02.925,34.930598,35.049713,34.699855,34.334918,35.431892,35.530587,35.670429
1/15/2021 13:26:03.425,34.951728,35.057972,34.715607,34.351378,35.435493,35.539801,35.701153
1/15/2021 13:26:03.925,34.973692,35.075956,34.731257,34.351347,35.436429,35.573008,35.724068
1/15/2021 13:26:04.425,34.991558,35.099901,34.754276,34.383973,35.479589,35.558168,35.725598
1/15/2021 13:26:04.925,34.999799,35.120071,34.779134,34.382619,35.48779,35.581802,35.749228
1/15/2021 13:26:05.425,35.008002,35.117512,34.796934,34.406513,35.493081,35.582884,35.750777
1/15/2021 13:26:05.925,35.022252,35.14135,34.79972,34.451672,35.510806,35.626799,35.768498
1/15/2021 13:26:06.425,35.016183,35.115632,34.843729,34.454964,35.526909,35.632611,35.788806
1/15/2021 13:26:06.925,35.044333,35.125297,34.852227,34.464401,35.524941,35.646544,35.789643
1/15/2021 13:26:07.425,35.035469,35.18591,34.892035,34.482219,35.55525,35.685268,35.797033
1/15/2021 13:26:07.925,35.052314,35.207898,34.893673,34.496264,35.582085,35.694796,35.832746
1/15/2021 13:26:08.425,35.077426,35.185286,34.894686,34.461696,35.577062,35.691177,35.860923
1/15/2021 13:26:08.925,35.114698,35.205008,34.895227,34.440466,35.60756,35.693145,35.879724
1/15/2021 13:26:09.425,35.101725,35.20537,34.891144,34.450895,35.624816,35.715076,35.882481
1/15/2021 13:26:09.925,35.149547,35.229793,34.894983,34.481189,35.626765,35.741342,35.896586
1/15/2021 13:26:10.425,35.179801,35.25513,34.885698,34.474241,35.654801,35.748799,35.897497
1/15/2021 13:26:10.925,35.155351,35.239104,34.915998,34.478569,35.639222,35.759409,35.913715
1/15/2021 13:26:11.425,35.151744,35.262164,34.906541,34.485026,35.666376,35.771129,35.914212
1/15/2021 13:26:11.925,35.181764,35.262473,34.893278,34.489315,35.668447,35.77507,35.935452
1/15/2021 13:26:12.425,35.203866,35.295097,34.926384,34.499493,35.69503,35.804924,35.962964
1/15/2021 13:26:12.925,35.188894,35.286209,34.976691,34.529455,35.701602,35.795128,35.963924
1/15/2021 13:26:13.425,35.239958,35.311069,34.970909,34.551994,35.702367,35.838445,35.986662
1/15/2021 13:26:13.925,35.250324,35.316288,35.001868,34.588817,35.729071,35.83148,35.97549
1/15/2021 13:26:14.425,35.250031,35.318802,35.016549,34.550604,35.751445,35.84637,36.008612
1/15/2021 13:26:14.925,35.220988,35.328354,35.046695,34.60019,35.732174,35.880406,36.031423
1/15/2021 13:26:15.425,35.225805,35.333638,35.073506,34.643162,35.773136,35.854967,36.034038
1/15/2021 13:26:15.925,35.278055,35.403186,35.0895,34.720249,35.786716,35.905952,36.056965
1/15/2021 13:26:16.425,35.32714,35.414843,35.103735,34.725596,35.800944,35.915971,36.060905
1/15/2021 13:26:16.925,35.344559,35.419865,35.092615,34.707684,35.806931,35.917281,36.084187
1/15/2021 13:26:17.425,35.346213,35.447243,35.130298,34.698339,35.826619,35.939305,36.095923
1/15/2021 13:26:17.925,35.36442,35.446505,35.118564,34.700409,35.827457,35.966325,36.099098
1/15/2021 13:26:18.425,35.388256,35.451394,35.114798,34.712791,35.842839,35.95412,36.107931
1/15/2021 13:26:18.925,35.376034,35.447827,35.144685,34.75556,35.869837,35.987194,36.123236
1/15/2021 13:26:19.425,35.392187,35.494145,35.155227,34.764702,35.876904,35.979767,36.149001
1/15/2021 13:26:19.925,35.415182,35.48463,35.166763,34.737159,35.919034,36.013945,36.17102
1/15/2021 13:26:20.425,35.423701,35.492447,35.174115,34.730472,35.908553,36.017023,36.159139
1/15/2021 13:26:20.925,35.445874,35.505029,35.193017,34.740723,35.91188,36.013804,36.175086
1/15/2021 13:26:21.425,35.434822,35.502631,35.168395,34.764067,35.937542,36.037126,36.187186
1/15/2021 13:26:21.925,35.447204,35.517116,35.198793,34.796816,35.949995,36.035085,36.192157
1/15/2021 13:26:22.425,35.476613,35.546989,35.182826,34.797693,35.968259,36.055685,36.207612
1/15/2021 13:26:22.925,35.477539,35.562412,35.209952,34.790897,35.956254,36.063783,36.233004
1/15/2021 13:26:23.425,35.486587,35.578006,35.211517,34.828033,35.956351,36.09754,36.246189
1/15/2021 13:26:23.925,35.497294,35.593622,35.26176,34.807388,35.991046,36.117739,36.271527
1/15/2021 13:26:24.425,35.517584,35.582108,35.269189,34.835881,35.998429,36.10315,36.238243
1/15/2021 13:26:24.925,35.540994,35.607854,35.290968,34.856967,36.013224,36.121683,36.256307
1/15/2021 13:26:25.425,35.556108,35.626706,35.28667,34.8639,36.026339,36.134329,36.277365
1/15/2021 13:26:25.925,35.560161,35.649932,35.291191,34.887846,36.041962,36.144341,36.29906
1/15/2021 13:26:26.425,35.554908,35.664321,35.317984,34.927986,36.051093,36.156743,36.323145
1/15/2021 13:26:26.925,35.57918,35.671053,35.329396,34.941508,36.063374,36.171361,36.321403
1/15/2021 13:26:27.425,35.570418,35.711626,35.350338,34.964095,36.09234,36.191442,36.320916
1/15/2021 13:26:27.925,35.573558,35.708453,35.372892,34.982212,36.080798,36.21309,36.369202
1/15/2021 13:26:28.425,35.610459,35.721265,35.364425,35.007435,36.126685,36.224381,36.342167
1/15/2021 13:26:28.925,35.629696,35.734653,35.398401,35.026214,36.121396,36.219094,36.360716
1/15/2021 13:26:29.425,35.648775,35.739935,35.42263,35.046942,36.128438,36.248103,36.395797
1/15/2021 13:26:29.925,35.657884,35.75255,35.442032,35.045996,36.155375,36.269896,36.413381
1/15/2021 13:26:30.425,35.657836,35.798091,35.456484,35.0656,36.168396,36.267024,36.427334
1/15/2021 13:26:30.925,35.688838,35.803604,35.491702,35.093812,36.179931,36.270612,36.42064
1/15/2021 13:26:31.425,35.696347,35.805735,35.511841,35.090329,36.186524,36.295433,36.458076
1/15/2021 13:26:31.925,35.705736,35.79829,35.504394,35.066969,36.215588,36.312342,36.46844
1/15/2021 13:26:32.425,35.712493,35.841516,35.527054,35.071624,36.233278,36.324889,36.486592
1/15/2021 13:26:32.925,35.750476,35.845827,35.551948,35.05769,36.235936,36.33596,36.475698
1/15/2021 13:26:33.425,35.761906,35.842294,35.55122,35.103052,36.255222,36.350103,36.496381
1/15/2021 13:26:33.925,35.773735,35.861135,35.545278,35.095704,36.269936,36.345186,36.497073
1/15/2021 13:26:34.425,35.788034,35.877302,35.543911,35.154463,36.274956,36.371237,36.532934
1/15/2021 13:26:34.925,35.79932,35.876663,35.547482,35.177452,36.277492,36.380317,36.533133
1/15/2021 13:26:35.425,35.796148,35.910194,35.54314,35.188549,36.286519,36.394483,36.551504
1/15/2021 13:26:35.925,35.823318,35.939697,35.593702,35.239595,36.309889,36.420655,36.567391
1/15/2021 13:26:36.425,35.814877,35.928218,35.598822,35.240974,36.318696,36.431331,36.587878
1/15/2021 13:26:36.925,35.813118,35.959186,35.608288,35.261671,36.318482,36.433454,36.578786
1/15/2021 13:26:37.425,35.847688,35.957985,35.612231,35.282224,36.357742,36.431117,36.595608
1/15/2021 13:26:37.925,35.851836,35.945067,35.638594,35.269531,36.356613,36.465972,36.612235
1/15/2021 13:26:38.425,35.854257,35.977174,35.649902,35.291837,36.34857,36.449518,36.618679
1/15/2021 13:26:38.925,35.872621,35.99647,35.643015,35.324479,36.376218,36.485575,36.641181
1/15/2021 13:26:39.425,35.888187,35.990529,35.689217,35.327656,36.383452,36.466639,36.661029
1/15/2021 13:26:39.925,35.871306,36.011283,35.701093,35.344448,36.396173,36.510669,36.648048
1/15/2021 13:26:40.425,35.868217,35.990431,35.684676,35.352118,36.402935,36.508552,36.649669
1/15/2021 13:26:40.925,35.869496,36.019759,35.717288,35.341936,36.417009,36.512344,36.669347
1/15/2021 13:26:41.425,35.873979,36.025643,35.740243,35.301277,36.434793,36.52592,36.690397
1/15/2021 13:26:41.925,35.900828,36.066043,35.767329,35.326971,36.43526,36.566574,36.705815
1/15/2021 13:26:42.425,35.950739,36.059848,35.793398,35.318666,36.460525,36.575482,36.723132
1/15/2021 13:26:42.925,35.957209,36.067953,35.781632,35.352273,36.466133,36.581556,36.73341
1/15/2021 13:26:43.425,35.980527,36.074205,35.788588,35.374669,36.491223,36.574868,36.744945
1/15/2021 13:26:43.925,36.006648,36.094712,35.760002,35.333441,36.476468,36.60217,36.757759
1/15/2021 13:26:44.425,35.995821,36.068462,35.787518,35.360033,36.525414,36.615132,36.741285
1/15/2021 13:26:44.925,36.006908,36.081884,35.802114,35.407847,36.515625,36.628707,36.760932
1/15/2021 13:26:45.425,36.052811,36.127547,35.834466,35.449566,36.522118,36.642208,36.79639
1/15/2021 13:26:45.925,36.043057,36.152618,35.832893,35.462493,36.547503,36.652171,36.797008
1/15/2021 13:26:46.425,36.085806,36.188816,35.831931,35.465039,36.549494,36.675188,36.820021
1/15/2021 13:26:46.925,36.098707,36.187926,35.851381,35.496657,36.558592,36.665595,36.842197
1/15/2021 13:26:47.425,36.091691,36.197036,35.847402,35.518636,36.578962,36.682226,36.850416
1/15/2021 13:26:47.925,36.098471,36.230691,35.846937,35.525888,36.594382,36.695775,36.841073
1/15/2021 13:26:48.425,36.089136,36.22276,35.872434,35.51304,36.606191,36.721599,36.877171
1/15/2021 13:26:48.925,36.131654,36.2204,35.908181,35.531727,36.617945,36.724475,36.878645
1/15/2021 13:26:49.425,36.130632,36.241112,35.91464,35.531873,36.634742,36.728189,36.880957
1/15/2021 13:26:49.925,36.144733,36.271569,35.922198,35.533821,36.647533,36.749388,36.898883
1/15/2021 13:26:50.425,36.142396,36.238852,35.927108,35.521894,36.674395,36.76924,36.912192
1/15/2021 13:26:50.925,36.185381,36.274119,35.956309,35.533567,36.679092,36.761322,36.923428
1/15/2021 13:26:51.425,36.172636,36.282174,35.948704,35.572965,36.669275,36.780939,36.945845
1/15/2021 13:26:51.925,36.207865,36.320668,35.944667,35.5867,36.711252,36.792546,36.954647
1/15/2021 13:26:52.425,36.20691,36.333033,35.948621,35.603049,36.701986,36.815048,36.96687
1/15/2021 13:26:52.925,36.230001,36.342801,35.982004,35.594818,36.725892,36.820265,36.955737
1/15/2021 13:26:53.425,36.235486,36.335666,35.968321,35.615272,36.718811,36.832806,36.976217
1/15/2021 13:26:53.925,36.234995,36.326762,36.003361,35.622965,36.735582,36.850042,37.001859
1/15/2021 13:26:54.425,36.268161,36.358288,36.022042,35.601431,36.739495,36.843677,37.004837
1/15/2021 13:26:54.925,36.273278,36.365975,36.029498,35.626895,36.749355,36.870821,37.004418
1/15/2021 13:26:55.425,36.294903,36.412831,36.026349,35.641284,36.758602,36.895483,37.007591
1/15/2021 13:26:55.925,36.292206,36.407097,36.019444,35.683248,36.768194,36.872841,37.030726
1/15/2021 13:26:56.425,36.299613,36.399315,36.055371,35.725733,36.807092,36.900057,37.036453
